--------------------------------------------------------------------------------------------------------------------
Run:             gra6e12flash at radius R =  500.00000 km (Liebendoerfer et al. 2001, Phys. Rev. D, 63, 103004)
#time slices, #energy groups
   665            12
--------------------------------------------------------------------------------------------------------------------
 t:  time after bounce [s]
 E:  group energy [MeV]
 dE: group size [MeV]
 Lx: number luminosity/dE [1/MeV/s]
     Lx = 4piR^2*lapsefunction * 4pic E^2/(hc)^3 * Gx
     Gx = first angular moment of neutrino
          distribution function for comoving observers
 Ex: group energy at infinity [MeV]
 x:  e    ... electron neutrino
     ebar ... electron anti neutrino
     m    ... mu or tau neutrino
     mbar ... mu or tau anti neutrino
 total luminosities at infinity:
 number = sum_{groups} Lx*dE
 energy = sum_{groups} Lx*Ex*dE
        ~ sum_{groups} Lx*E*dE
--------------------------------------------------------------------------------------------------------------------
t               E         dE        Le        Lebar     Lm        Lmbar     Ee        Eebar     Em        Embar
 0.365533655E+00 0.222E+02 0.815E+01 0.276E+56 0.291E+56 0.119E+56 0.120E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.365533655E+00 0.322E+02 0.118E+02 0.788E+55 0.937E+55 0.521E+55 0.536E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.365533655E+00 0.467E+02 0.172E+02 0.139E+55 0.176E+55 0.145E+55 0.153E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.365533655E+00 0.677E+02 0.249E+02 0.178E+54 0.232E+54 0.273E+54 0.296E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.365533655E+00 0.982E+02 0.361E+02 0.190E+53 0.247E+53 0.398E+53 0.440E+53 0.981E+02 0.981E+02 0.981E+02 0.981E+02
 0.365533655E+00 0.143E+03 0.524E+02 0.184E+52 0.229E+52 0.512E+52 0.577E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.365533655E+00 0.207E+03 0.761E+02 0.174E+51 0.191E+51 0.679E+51 0.775E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.365533655E+00 0.300E+03 0.110E+03 0.201E+50 0.157E+50 0.134E+51 0.155E+51 0.300E+03 0.300E+03 0.300E+03 0.300E+03
--------------------------------------------------------------------------------------------------------------------
 0.366292577E+00 0.500E+01 0.184E+01 0.821E+56 0.454E+56 0.220E+56 0.215E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.366292577E+00 0.725E+01 0.267E+01 0.791E+56 0.503E+56 0.200E+56 0.195E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.366292577E+00 0.105E+02 0.387E+01 0.802E+56 0.600E+56 0.215E+56 0.211E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.366292577E+00 0.153E+02 0.562E+01 0.581E+56 0.520E+56 0.185E+56 0.184E+56 0.153E+02 0.153E+02 0.153E+02 0.153E+02
 0.366292577E+00 0.222E+02 0.815E+01 0.275E+56 0.291E+56 0.119E+56 0.120E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.366292577E+00 0.322E+02 0.118E+02 0.788E+55 0.937E+55 0.520E+55 0.535E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.366292577E+00 0.467E+02 0.172E+02 0.139E+55 0.176E+55 0.145E+55 0.153E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.366292577E+00 0.677E+02 0.249E+02 0.178E+54 0.232E+54 0.273E+54 0.296E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.366292577E+00 0.982E+02 0.361E+02 0.190E+53 0.248E+53 0.398E+53 0.440E+53 0.981E+02 0.981E+02 0.981E+02 0.981E+02
 0.366292577E+00 0.143E+03 0.524E+02 0.184E+52 0.230E+52 0.512E+52 0.577E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.366292577E+00 0.207E+03 0.761E+02 0.174E+51 0.191E+51 0.679E+51 0.775E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.366292577E+00 0.300E+03 0.110E+03 0.201E+50 0.157E+50 0.134E+51 0.154E+51 0.300E+03 0.300E+03 0.300E+03 0.300E+03
--------------------------------------------------------------------------------------------------------------------
 0.367098050E+00 0.500E+01 0.184E+01 0.820E+56 0.454E+56 0.220E+56 0.215E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.367098050E+00 0.725E+01 0.267E+01 0.790E+56 0.503E+56 0.200E+56 0.195E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.367098050E+00 0.105E+02 0.387E+01 0.801E+56 0.599E+56 0.214E+56 0.210E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.367098050E+00 0.153E+02 0.562E+01 0.581E+56 0.520E+56 0.185E+56 0.184E+56 0.153E+02 0.153E+02 0.153E+02 0.153E+02
 0.367098050E+00 0.222E+02 0.815E+01 0.276E+56 0.291E+56 0.119E+56 0.120E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.367098050E+00 0.322E+02 0.118E+02 0.791E+55 0.939E+55 0.519E+55 0.534E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.367098050E+00 0.467E+02 0.172E+02 0.140E+55 0.177E+55 0.145E+55 0.153E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.367098050E+00 0.677E+02 0.249E+02 0.180E+54 0.234E+54 0.273E+54 0.296E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.367098050E+00 0.982E+02 0.361E+02 0.192E+53 0.250E+53 0.398E+53 0.441E+53 0.981E+02 0.981E+02 0.981E+02 0.981E+02
 0.367098050E+00 0.143E+03 0.524E+02 0.186E+52 0.232E+52 0.514E+52 0.579E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.367098050E+00 0.207E+03 0.761E+02 0.176E+51 0.193E+51 0.681E+51 0.778E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.367098050E+00 0.300E+03 0.110E+03 0.203E+50 0.158E+50 0.134E+51 0.155E+51 0.300E+03 0.300E+03 0.300E+03 0.300E+03
--------------------------------------------------------------------------------------------------------------------
 0.367875021E+00 0.500E+01 0.184E+01 0.818E+56 0.453E+56 0.220E+56 0.214E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.367875021E+00 0.725E+01 0.267E+01 0.788E+56 0.502E+56 0.199E+56 0.195E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.367875021E+00 0.105E+02 0.387E+01 0.800E+56 0.598E+56 0.214E+56 0.210E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.367875021E+00 0.153E+02 0.562E+01 0.580E+56 0.519E+56 0.185E+56 0.183E+56 0.153E+02 0.153E+02 0.153E+02 0.153E+02
 0.367875021E+00 0.222E+02 0.815E+01 0.276E+56 0.291E+56 0.119E+56 0.119E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.367875021E+00 0.322E+02 0.118E+02 0.792E+55 0.940E+55 0.518E+55 0.533E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.367875021E+00 0.467E+02 0.172E+02 0.140E+55 0.178E+55 0.145E+55 0.153E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.367875021E+00 0.677E+02 0.249E+02 0.180E+54 0.235E+54 0.273E+54 0.295E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.367875021E+00 0.982E+02 0.361E+02 0.193E+53 0.251E+53 0.398E+53 0.441E+53 0.981E+02 0.981E+02 0.981E+02 0.981E+02
 0.367875021E+00 0.143E+03 0.524E+02 0.187E+52 0.233E+52 0.514E+52 0.579E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.367875021E+00 0.207E+03 0.761E+02 0.177E+51 0.194E+51 0.682E+51 0.779E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.367875021E+00 0.300E+03 0.110E+03 0.204E+50 0.159E+50 0.134E+51 0.155E+51 0.300E+03 0.300E+03 0.300E+03 0.300E+03
--------------------------------------------------------------------------------------------------------------------
 0.368639964E+00 0.500E+01 0.184E+01 0.818E+56 0.453E+56 0.220E+56 0.214E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.368639964E+00 0.725E+01 0.267E+01 0.787E+56 0.501E+56 0.199E+56 0.194E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.368639964E+00 0.105E+02 0.387E+01 0.798E+56 0.597E+56 0.213E+56 0.210E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.368639964E+00 0.153E+02 0.562E+01 0.579E+56 0.519E+56 0.184E+56 0.183E+56 0.153E+02 0.153E+02 0.153E+02 0.153E+02
 0.368639964E+00 0.222E+02 0.815E+01 0.276E+56 0.291E+56 0.118E+56 0.119E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.368639964E+00 0.322E+02 0.118E+02 0.793E+55 0.941E+55 0.517E+55 0.532E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.368639964E+00 0.467E+02 0.172E+02 0.141E+55 0.178E+55 0.145E+55 0.153E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.368639964E+00 0.677E+02 0.249E+02 0.182E+54 0.236E+54 0.273E+54 0.296E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.368639964E+00 0.982E+02 0.361E+02 0.195E+53 0.253E+53 0.399E+53 0.442E+53 0.981E+02 0.981E+02 0.981E+02 0.981E+02
 0.368639964E+00 0.143E+03 0.524E+02 0.189E+52 0.235E+52 0.517E+52 0.582E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.368639964E+00 0.207E+03 0.761E+02 0.179E+51 0.196E+51 0.686E+51 0.783E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.368639964E+00 0.300E+03 0.110E+03 0.206E+50 0.161E+50 0.135E+51 0.156E+51 0.300E+03 0.300E+03 0.300E+03 0.300E+03
--------------------------------------------------------------------------------------------------------------------
 0.369420878E+00 0.500E+01 0.184E+01 0.817E+56 0.453E+56 0.220E+56 0.214E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.369420878E+00 0.725E+01 0.267E+01 0.786E+56 0.501E+56 0.199E+56 0.194E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.369420878E+00 0.105E+02 0.387E+01 0.797E+56 0.596E+56 0.213E+56 0.209E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.369420878E+00 0.153E+02 0.562E+01 0.579E+56 0.518E+56 0.184E+56 0.182E+56 0.153E+02 0.153E+02 0.153E+02 0.153E+02
 0.369420878E+00 0.222E+02 0.815E+01 0.276E+56 0.291E+56 0.118E+56 0.119E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.369420878E+00 0.322E+02 0.118E+02 0.794E+55 0.942E+55 0.516E+55 0.531E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.369420878E+00 0.467E+02 0.172E+02 0.141E+55 0.178E+55 0.144E+55 0.153E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.369420878E+00 0.677E+02 0.249E+02 0.182E+54 0.237E+54 0.273E+54 0.295E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.369420878E+00 0.982E+02 0.361E+02 0.196E+53 0.254E+53 0.400E+53 0.442E+53 0.981E+02 0.981E+02 0.981E+02 0.981E+02
 0.369420878E+00 0.143E+03 0.524E+02 0.191E+52 0.237E+52 0.518E+52 0.583E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.369420878E+00 0.207E+03 0.761E+02 0.181E+51 0.198E+51 0.689E+51 0.786E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.369420878E+00 0.300E+03 0.110E+03 0.208E+50 0.162E+50 0.135E+51 0.156E+51 0.300E+03 0.300E+03 0.300E+03 0.300E+03
--------------------------------------------------------------------------------------------------------------------
 0.370180928E+00 0.500E+01 0.184E+01 0.815E+56 0.452E+56 0.219E+56 0.214E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.370180928E+00 0.725E+01 0.267E+01 0.784E+56 0.500E+56 0.198E+56 0.194E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.370180928E+00 0.105E+02 0.387E+01 0.795E+56 0.595E+56 0.212E+56 0.209E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.370180928E+00 0.153E+02 0.562E+01 0.578E+56 0.517E+56 0.184E+56 0.182E+56 0.153E+02 0.153E+02 0.153E+02 0.153E+02
 0.370180928E+00 0.222E+02 0.815E+01 0.275E+56 0.290E+56 0.118E+56 0.119E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.370180928E+00 0.322E+02 0.118E+02 0.794E+55 0.941E+55 0.515E+55 0.530E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.370180928E+00 0.467E+02 0.172E+02 0.141E+55 0.179E+55 0.144E+55 0.152E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.370180928E+00 0.677E+02 0.249E+02 0.183E+54 0.237E+54 0.273E+54 0.295E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.370180928E+00 0.982E+02 0.361E+02 0.197E+53 0.255E+53 0.400E+53 0.442E+53 0.981E+02 0.981E+02 0.981E+02 0.981E+02
 0.370180928E+00 0.143E+03 0.524E+02 0.192E+52 0.238E+52 0.518E+52 0.583E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.370180928E+00 0.207E+03 0.761E+02 0.182E+51 0.199E+51 0.690E+51 0.788E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.370180928E+00 0.300E+03 0.110E+03 0.210E+50 0.164E+50 0.136E+51 0.157E+51 0.300E+03 0.300E+03 0.300E+03 0.300E+03
--------------------------------------------------------------------------------------------------------------------
 0.370965122E+00 0.500E+01 0.184E+01 0.814E+56 0.452E+56 0.219E+56 0.213E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.370965122E+00 0.725E+01 0.267E+01 0.783E+56 0.499E+56 0.198E+56 0.193E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.370965122E+00 0.105E+02 0.387E+01 0.794E+56 0.594E+56 0.212E+56 0.208E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.370965122E+00 0.153E+02 0.562E+01 0.577E+56 0.516E+56 0.183E+56 0.182E+56 0.153E+02 0.153E+02 0.153E+02 0.153E+02
 0.370965122E+00 0.222E+02 0.815E+01 0.275E+56 0.290E+56 0.118E+56 0.118E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.370965122E+00 0.322E+02 0.118E+02 0.795E+55 0.942E+55 0.514E+55 0.529E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.370965122E+00 0.467E+02 0.172E+02 0.142E+55 0.179E+55 0.144E+55 0.152E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.370965122E+00 0.677E+02 0.249E+02 0.184E+54 0.238E+54 0.273E+54 0.295E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.370965122E+00 0.982E+02 0.361E+02 0.198E+53 0.256E+53 0.400E+53 0.442E+53 0.981E+02 0.981E+02 0.981E+02 0.981E+02
 0.370965122E+00 0.143E+03 0.524E+02 0.193E+52 0.240E+52 0.519E+52 0.584E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.370965122E+00 0.207E+03 0.761E+02 0.183E+51 0.201E+51 0.692E+51 0.790E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.370965122E+00 0.300E+03 0.110E+03 0.212E+50 0.165E+50 0.136E+51 0.158E+51 0.300E+03 0.300E+03 0.300E+03 0.300E+03
--------------------------------------------------------------------------------------------------------------------
 0.371723531E+00 0.500E+01 0.184E+01 0.813E+56 0.451E+56 0.219E+56 0.213E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.371723531E+00 0.725E+01 0.267E+01 0.781E+56 0.498E+56 0.198E+56 0.193E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.371723531E+00 0.105E+02 0.387E+01 0.793E+56 0.593E+56 0.212E+56 0.208E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.371723531E+00 0.153E+02 0.562E+01 0.576E+56 0.516E+56 0.183E+56 0.181E+56 0.153E+02 0.153E+02 0.153E+02 0.153E+02
 0.371723531E+00 0.222E+02 0.815E+01 0.275E+56 0.290E+56 0.117E+56 0.118E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.371723531E+00 0.322E+02 0.118E+02 0.796E+55 0.942E+55 0.513E+55 0.528E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.371723531E+00 0.467E+02 0.172E+02 0.142E+55 0.179E+55 0.144E+55 0.152E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.371723531E+00 0.677E+02 0.249E+02 0.184E+54 0.239E+54 0.273E+54 0.295E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.371723531E+00 0.982E+02 0.361E+02 0.199E+53 0.257E+53 0.401E+53 0.443E+53 0.981E+02 0.981E+02 0.981E+02 0.981E+02
 0.371723531E+00 0.143E+03 0.524E+02 0.194E+52 0.241E+52 0.521E+52 0.586E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.371723531E+00 0.207E+03 0.761E+02 0.185E+51 0.203E+51 0.697E+51 0.795E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.371723531E+00 0.300E+03 0.110E+03 0.214E+50 0.167E+50 0.138E+51 0.159E+51 0.300E+03 0.300E+03 0.300E+03 0.300E+03
--------------------------------------------------------------------------------------------------------------------
 0.372513511E+00 0.500E+01 0.184E+01 0.812E+56 0.451E+56 0.219E+56 0.213E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.372513511E+00 0.725E+01 0.267E+01 0.780E+56 0.497E+56 0.197E+56 0.193E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.372513511E+00 0.105E+02 0.387E+01 0.791E+56 0.592E+56 0.211E+56 0.208E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.372513511E+00 0.153E+02 0.562E+01 0.576E+56 0.515E+56 0.182E+56 0.181E+56 0.153E+02 0.153E+02 0.153E+02 0.153E+02
 0.372513511E+00 0.222E+02 0.815E+01 0.275E+56 0.290E+56 0.117E+56 0.118E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.372513511E+00 0.322E+02 0.118E+02 0.796E+55 0.942E+55 0.513E+55 0.527E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.372513511E+00 0.467E+02 0.172E+02 0.142E+55 0.180E+55 0.144E+55 0.152E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.372513511E+00 0.677E+02 0.249E+02 0.185E+54 0.240E+54 0.272E+54 0.295E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.372513511E+00 0.982E+02 0.361E+02 0.200E+53 0.259E+53 0.401E+53 0.443E+53 0.981E+02 0.981E+02 0.981E+02 0.981E+02
 0.372513511E+00 0.143E+03 0.524E+02 0.196E+52 0.243E+52 0.521E+52 0.586E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.372513511E+00 0.207E+03 0.761E+02 0.187E+51 0.204E+51 0.693E+51 0.790E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.372513511E+00 0.300E+03 0.110E+03 0.216E+50 0.169E+50 0.136E+51 0.157E+51 0.300E+03 0.300E+03 0.300E+03 0.300E+03
--------------------------------------------------------------------------------------------------------------------
 0.373285553E+00 0.500E+01 0.184E+01 0.811E+56 0.450E+56 0.218E+56 0.213E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.373285553E+00 0.725E+01 0.267E+01 0.778E+56 0.496E+56 0.197E+56 0.192E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.373285553E+00 0.105E+02 0.387E+01 0.790E+56 0.591E+56 0.211E+56 0.207E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.373285553E+00 0.153E+02 0.562E+01 0.575E+56 0.514E+56 0.182E+56 0.181E+56 0.153E+02 0.153E+02 0.153E+02 0.153E+02
 0.373285553E+00 0.222E+02 0.815E+01 0.275E+56 0.289E+56 0.117E+56 0.118E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.373285553E+00 0.322E+02 0.118E+02 0.797E+55 0.942E+55 0.512E+55 0.526E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.373285553E+00 0.467E+02 0.172E+02 0.143E+55 0.180E+55 0.144E+55 0.152E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.373285553E+00 0.677E+02 0.249E+02 0.186E+54 0.240E+54 0.272E+54 0.295E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.373285553E+00 0.982E+02 0.361E+02 0.201E+53 0.260E+53 0.400E+53 0.442E+53 0.981E+02 0.981E+02 0.981E+02 0.981E+02
 0.373285553E+00 0.143E+03 0.524E+02 0.196E+52 0.244E+52 0.518E+52 0.582E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.373285553E+00 0.207E+03 0.761E+02 0.187E+51 0.204E+51 0.682E+51 0.778E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.373285553E+00 0.300E+03 0.110E+03 0.216E+50 0.169E+50 0.132E+51 0.153E+51 0.300E+03 0.300E+03 0.300E+03 0.300E+03
--------------------------------------------------------------------------------------------------------------------
 0.374048970E+00 0.500E+01 0.184E+01 0.809E+56 0.450E+56 0.218E+56 0.213E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.374048970E+00 0.725E+01 0.267E+01 0.777E+56 0.496E+56 0.197E+56 0.192E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.374048970E+00 0.105E+02 0.387E+01 0.788E+56 0.590E+56 0.210E+56 0.207E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.374048970E+00 0.153E+02 0.562E+01 0.574E+56 0.513E+56 0.182E+56 0.180E+56 0.153E+02 0.153E+02 0.153E+02 0.153E+02
 0.374048970E+00 0.222E+02 0.815E+01 0.275E+56 0.289E+56 0.117E+56 0.117E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.374048970E+00 0.322E+02 0.118E+02 0.797E+55 0.943E+55 0.511E+55 0.525E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.374048970E+00 0.467E+02 0.172E+02 0.143E+55 0.180E+55 0.143E+55 0.151E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.374048970E+00 0.677E+02 0.249E+02 0.186E+54 0.241E+54 0.272E+54 0.294E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.374048970E+00 0.982E+02 0.361E+02 0.202E+53 0.261E+53 0.400E+53 0.442E+53 0.981E+02 0.981E+02 0.981E+02 0.981E+02
 0.374048970E+00 0.143E+03 0.524E+02 0.197E+52 0.245E+52 0.517E+52 0.581E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.374048970E+00 0.207E+03 0.761E+02 0.187E+51 0.205E+51 0.677E+51 0.773E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.374048970E+00 0.300E+03 0.110E+03 0.216E+50 0.169E+50 0.129E+51 0.150E+51 0.300E+03 0.300E+03 0.300E+03 0.300E+03
--------------------------------------------------------------------------------------------------------------------
 0.374852798E+00 0.500E+01 0.184E+01 0.808E+56 0.449E+56 0.218E+56 0.212E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.374852798E+00 0.725E+01 0.267E+01 0.775E+56 0.495E+56 0.196E+56 0.192E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.374852798E+00 0.105E+02 0.387E+01 0.787E+56 0.589E+56 0.210E+56 0.206E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.374852798E+00 0.153E+02 0.562E+01 0.573E+56 0.512E+56 0.181E+56 0.180E+56 0.153E+02 0.153E+02 0.153E+02 0.153E+02
 0.374852798E+00 0.222E+02 0.815E+01 0.275E+56 0.289E+56 0.116E+56 0.117E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.374852798E+00 0.322E+02 0.118E+02 0.798E+55 0.943E+55 0.510E+55 0.524E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.374852798E+00 0.467E+02 0.172E+02 0.143E+55 0.180E+55 0.143E+55 0.151E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.374852798E+00 0.677E+02 0.249E+02 0.187E+54 0.242E+54 0.272E+54 0.294E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.374852798E+00 0.982E+02 0.361E+02 0.203E+53 0.262E+53 0.400E+53 0.442E+53 0.981E+02 0.981E+02 0.981E+02 0.981E+02
 0.374852798E+00 0.143E+03 0.524E+02 0.198E+52 0.246E+52 0.517E+52 0.582E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.374852798E+00 0.207E+03 0.761E+02 0.189E+51 0.206E+51 0.676E+51 0.771E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.374852798E+00 0.300E+03 0.110E+03 0.217E+50 0.170E+50 0.128E+51 0.148E+51 0.300E+03 0.300E+03 0.300E+03 0.300E+03
--------------------------------------------------------------------------------------------------------------------
 0.375585320E+00 0.500E+01 0.184E+01 0.807E+56 0.449E+56 0.218E+56 0.212E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.375585320E+00 0.725E+01 0.267E+01 0.774E+56 0.494E+56 0.196E+56 0.192E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.375585320E+00 0.105E+02 0.387E+01 0.785E+56 0.588E+56 0.210E+56 0.206E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.375585320E+00 0.153E+02 0.562E+01 0.572E+56 0.512E+56 0.181E+56 0.180E+56 0.153E+02 0.153E+02 0.153E+02 0.153E+02
 0.375585320E+00 0.222E+02 0.815E+01 0.274E+56 0.289E+56 0.116E+56 0.117E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.375585320E+00 0.322E+02 0.118E+02 0.798E+55 0.943E+55 0.509E+55 0.523E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.375585320E+00 0.467E+02 0.172E+02 0.143E+55 0.181E+55 0.143E+55 0.151E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.375585320E+00 0.677E+02 0.249E+02 0.187E+54 0.242E+54 0.272E+54 0.294E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.375585320E+00 0.982E+02 0.361E+02 0.203E+53 0.262E+53 0.400E+53 0.442E+53 0.981E+02 0.981E+02 0.981E+02 0.981E+02
 0.375585320E+00 0.143E+03 0.524E+02 0.199E+52 0.247E+52 0.517E+52 0.581E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.375585320E+00 0.207E+03 0.761E+02 0.189E+51 0.207E+51 0.675E+51 0.770E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.375585320E+00 0.300E+03 0.110E+03 0.218E+50 0.171E+50 0.127E+51 0.147E+51 0.300E+03 0.300E+03 0.300E+03 0.300E+03
--------------------------------------------------------------------------------------------------------------------
 0.376369354E+00 0.500E+01 0.184E+01 0.806E+56 0.448E+56 0.217E+56 0.212E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
