   Time        Lum_e      <E>_e    <Erms>_e    Lum_eb     <E>_eb    <Erms>_eb   Lum_x       <E>_x    <Erms>_x
   (sec)     (foes/s)     (MeV)      (MeV)    (foes/s)     (MeV)      (MeV)    (foes/s)     (MeV)      (MeV)

  1.961E-01  1.166E+00  6.176E+00  6.441E+00  7.527E-05  5.193E+00  5.380E+00  1.034E-05  5.381E+00  5.594E+00
  1.974E-01  1.209E+00  6.199E+00  6.467E+00  7.572E-05  5.200E+00  5.388E+00  1.049E-05  5.384E+00  5.598E+00
  1.983E-01  1.294E+00  6.244E+00  6.514E+00  7.579E-05  5.217E+00  5.409E+00  1.080E-05  5.389E+00  5.604E+00
  1.992E-01  1.294E+00  6.244E+00  6.514E+00  7.627E-05  5.214E+00  5.405E+00  1.079E-05  5.389E+00  5.605E+00
  2.000E-01  1.295E+00  6.243E+00  6.513E+00  7.697E-05  5.211E+00  5.401E+00  1.079E-05  5.389E+00  5.604E+00
  2.013E-01  1.296E+00  6.241E+00  6.512E+00  7.790E-05  5.206E+00  5.396E+00  1.080E-05  5.389E+00  5.605E+00
  2.022E-01  1.486E+00  6.348E+00  6.629E+00  7.811E-05  5.239E+00  5.436E+00  1.135E-05  5.423E+00  5.645E+00
  2.030E-01  1.487E+00  6.347E+00  6.628E+00  7.877E-05  5.236E+00  5.432E+00  1.136E-05  5.423E+00  5.645E+00
  2.043E-01  1.487E+00  6.346E+00  6.627E+00  7.957E-05  5.231E+00  5.427E+00  1.136E-05  5.423E+00  5.645E+00
  2.051E-01  1.488E+00  6.345E+00  6.626E+00  8.034E-05  5.227E+00  5.422E+00  1.136E-05  5.423E+00  5.645E+00
  2.064E-01  1.643E+00  6.421E+00  6.708E+00  8.191E-05  5.249E+00  5.447E+00  1.173E-05  5.434E+00  5.657E+00
  2.072E-01  1.720E+00  6.455E+00  6.743E+00  8.298E-05  5.258E+00  5.458E+00  1.191E-05  5.439E+00  5.663E+00
  2.081E-01  1.720E+00  6.454E+00  6.743E+00  8.341E-05  5.255E+00  5.455E+00  1.190E-05  5.439E+00  5.664E+00
  2.093E-01  1.720E+00  6.453E+00  6.742E+00  8.391E-05  5.252E+00  5.451E+00  1.190E-05  5.439E+00  5.663E+00
  2.102E-01  1.857E+00  6.509E+00  6.803E+00  8.549E-05  5.267E+00  5.469E+00  1.225E-05  5.456E+00  5.684E+00
  2.114E-01  1.995E+00  6.558E+00  6.856E+00  8.710E-05  5.283E+00  5.487E+00  1.260E-05  5.473E+00  5.705E+00
  2.122E-01  1.997E+00  6.557E+00  6.856E+00  8.788E-05  5.278E+00  5.483E+00  1.261E-05  5.473E+00  5.705E+00
  2.130E-01  1.998E+00  6.557E+00  6.855E+00  8.849E-05  5.275E+00  5.479E+00  1.261E-05  5.473E+00  5.705E+00
  2.143E-01  2.106E+00  6.599E+00  6.900E+00  9.038E-05  5.283E+00  5.488E+00  1.285E-05  5.481E+00  5.715E+00
  2.151E-01  2.323E+00  6.672E+00  6.980E+00  9.333E-05  5.300E+00  5.509E+00  1.332E-05  5.496E+00  5.734E+00
  2.163E-01  2.324E+00  6.672E+00  6.980E+00  9.396E-05  5.297E+00  5.505E+00  1.332E-05  5.496E+00  5.734E+00
  2.171E-01  2.323E+00  6.671E+00  6.979E+00  9.454E-05  5.293E+00  5.501E+00  1.331E-05  5.496E+00  5.734E+00
  2.183E-01  2.447E+00  6.708E+00  7.019E+00  9.641E-05  5.305E+00  5.515E+00  1.351E-05  5.511E+00  5.752E+00
  2.191E-01  2.695E+00  6.774E+00  7.088E+00  9.951E-05  5.331E+00  5.545E+00  1.390E-05  5.541E+00  5.787E+00
  2.203E-01  2.696E+00  6.774E+00  7.088E+00  1.001E-04  5.328E+00  5.542E+00  1.391E-05  5.541E+00  5.787E+00
  2.211E-01  2.698E+00  6.773E+00  7.087E+00  1.008E-04  5.325E+00  5.538E+00  1.392E-05  5.541E+00  5.787E+00
  2.223E-01  2.851E+00  6.817E+00  7.135E+00  1.031E-04  5.334E+00  5.549E+00  1.417E-05  5.553E+00  5.802E+00
  2.230E-01  3.156E+00  6.895E+00  7.219E+00  1.069E-04  5.354E+00  5.572E+00  1.469E-05  5.577E+00  5.829E+00
  2.242E-01  3.157E+00  6.894E+00  7.218E+00  1.075E-04  5.351E+00  5.569E+00  1.469E-05  5.576E+00  5.829E+00
  2.254E-01  3.157E+00  6.894E+00  7.218E+00  1.081E-04  5.347E+00  5.565E+00  1.469E-05  5.576E+00  5.829E+00
  2.261E-01  3.398E+00  6.949E+00  7.277E+00  1.120E-04  5.367E+00  5.588E+00  1.513E-05  5.595E+00  5.851E+00
  2.273E-01  3.639E+00  6.998E+00  7.329E+00  1.158E-04  5.386E+00  5.610E+00  1.557E-05  5.613E+00  5.872E+00
  2.280E-01  3.637E+00  6.997E+00  7.329E+00  1.160E-04  5.384E+00  5.608E+00  1.556E-05  5.613E+00  5.871E+00
  2.292E-01  3.637E+00  6.997E+00  7.329E+00  1.164E-04  5.382E+00  5.606E+00  1.556E-05  5.613E+00  5.872E+00
  2.303E-01  4.041E+00  7.087E+00  7.425E+00  1.227E-04  5.403E+00  5.630E+00  1.615E-05  5.640E+00  5.905E+00
  2.311E-01  4.246E+00  7.126E+00  7.467E+00  1.261E-04  5.412E+00  5.640E+00  1.646E-05  5.654E+00  5.921E+00
  2.322E-01  4.249E+00  7.126E+00  7.467E+00  1.266E-04  5.409E+00  5.638E+00  1.646E-05  5.654E+00  5.921E+00
  2.333E-01  4.626E+00  7.195E+00  7.542E+00  1.329E-04  5.428E+00  5.660E+00  1.683E-05  5.676E+00  5.947E+00
  2.340E-01  4.816E+00  7.226E+00  7.575E+00  1.362E-04  5.437E+00  5.669E+00  1.702E-05  5.687E+00  5.959E+00
  2.351E-01  4.816E+00  7.226E+00  7.575E+00  1.366E-04  5.435E+00  5.667E+00  1.702E-05  5.687E+00  5.960E+00
  2.363E-01  5.068E+00  7.276E+00  7.630E+00  1.397E-04  5.444E+00  5.679E+00  1.722E-05  5.696E+00  5.972E+00
  2.373E-01  5.571E+00  7.367E+00  7.727E+00  1.454E-04  5.466E+00  5.703E+00  1.762E-05  5.716E+00  5.996E+00
  2.381E-01  5.569E+00  7.367E+00  7.727E+00  1.456E-04  5.464E+00  5.702E+00  1.761E-05  5.716E+00  5.995E+00
  2.392E-01  6.035E+00  7.439E+00  7.805E+00  1.513E-04  5.482E+00  5.722E+00  1.809E-05  5.736E+00  6.021E+00
  2.402E-01  6.274E+00  7.472E+00  7.840E+00  1.546E-04  5.488E+00  5.730E+00  1.835E-05  5.746E+00  6.033E+00
  2.413E-01  6.811E+00  7.555E+00  7.928E+00  1.602E-04  5.504E+00  5.748E+00  1.860E-05  5.760E+00  6.050E+00
  2.420E-01  7.080E+00  7.592E+00  7.967E+00  1.631E-04  5.511E+00  5.756E+00  1.873E-05  5.766E+00  6.059E+00
  2.431E-01  7.367E+00  7.630E+00  8.008E+00  1.656E-04  5.517E+00  5.764E+00  1.891E-05  5.776E+00  6.071E+00
  2.441E-01  7.938E+00  7.700E+00  8.082E+00  1.701E-04  5.530E+00  5.779E+00  1.928E-05  5.795E+00  6.094E+00
  2.451E-01  8.475E+00  7.765E+00  8.152E+00  1.746E-04  5.542E+00  5.793E+00  1.953E-05  5.814E+00  6.117E+00
  2.462E-01  8.744E+00  7.796E+00  8.185E+00  1.769E-04  5.547E+00  5.800E+00  1.966E-05  5.824E+00  6.128E+00
  2.471E-01  9.530E+00  7.870E+00  8.266E+00  1.821E-04  5.569E+00  5.826E+00  1.998E-05  5.851E+00  6.162E+00
  2.481E-01  9.856E+00  7.904E+00  8.301E+00  1.839E-04  5.575E+00  5.833E+00  2.011E-05  5.857E+00  6.170E+00
  2.490E-01  1.052E+01  7.968E+00  8.368E+00  1.876E-04  5.588E+00  5.849E+00  2.041E-05  5.868E+00  6.185E+00
  2.503E-01  1.126E+01  8.030E+00  8.433E+00  1.919E-04  5.601E+00  5.864E+00  2.074E-05  5.885E+00  6.205E+00
  2.511E-01  1.202E+01  8.096E+00  8.506E+00  1.971E-04  5.616E+00  5.882E+00  2.109E-05  5.904E+00  6.230E+00
  2.520E-01  1.258E+01  8.143E+00  8.558E+00  2.008E-04  5.627E+00  5.894E+00  2.127E-05  5.920E+00  6.249E+00
  2.531E-01  1.341E+01  8.205E+00  8.624E+00  2.058E-04  5.640E+00  5.910E+00  2.152E-05  5.937E+00  6.271E+00
  2.542E-01  1.430E+01  8.272E+00  8.699E+00  2.115E-04  5.654E+00  5.927E+00  2.204E-05  5.944E+00  6.281E+00
  2.552E-01  1.536E+01  8.354E+00  8.786E+00  2.172E-04  5.665E+00  5.940E+00  2.247E-05  5.954E+00  6.295E+00
  2.562E-01  1.639E+01  8.420E+00  8.857E+00  2.226E-04  5.675E+00  5.953E+00  2.282E-05  5.965E+00  6.308E+00
  2.572E-01  1.751E+01  8.489E+00  8.931E+00  2.280E-04  5.685E+00  5.965E+00  2.318E-05  5.980E+00  6.327E+00
  2.581E-01  1.867E+01  8.551E+00  9.000E+00  2.346E-04  5.693E+00  5.975E+00  2.375E-05  5.982E+00  6.332E+00
  2.590E-01  2.014E+01  8.625E+00  9.079E+00  2.427E-04  5.703E+00  5.986E+00  2.434E-05  5.992E+00  6.345E+00
  2.601E-01  2.187E+01  8.695E+00  9.152E+00  2.524E-04  5.712E+00  5.998E+00  2.492E-05  6.006E+00  6.365E+00
  2.611E-01  2.390E+01  8.762E+00  9.224E+00  2.632E-04  5.725E+00  6.014E+00  2.549E-05  6.020E+00  6.384E+00
  2.620E-01  2.606E+01  8.823E+00  9.289E+00  2.755E-04  5.738E+00  6.030E+00  2.607E-05  6.031E+00  6.402E+00
  2.631E-01  2.862E+01  8.882E+00  9.353E+00  2.873E-04  5.755E+00  6.050E+00  2.647E-05  6.046E+00  6.424E+00
  2.640E-01  3.148E+01  8.942E+00  9.421E+00  2.954E-04  5.773E+00  6.071E+00  2.663E-05  6.066E+00  6.452E+00
  2.650E-01  3.497E+01  9.006E+00  9.494E+00  3.022E-04  5.791E+00  6.093E+00  2.657E-05  6.091E+00  6.486E+00
  2.661E-01  3.925E+01  9.072E+00  9.570E+00  3.108E-04  5.808E+00  6.113E+00  2.660E-05  6.118E+00  6.523E+00
  2.670E-01  4.484E+01  9.141E+00  9.651E+00  3.171E-04  5.825E+00  6.135E+00  2.691E-05  6.141E+00  6.556E+00
  2.680E-01  5.153E+01  9.186E+00  9.708E+00  3.201E-04  5.841E+00  6.156E+00  2.745E-05  6.159E+00  6.582E+00
  2.690E-01  5.936E+01  9.177E+00  9.713E+00  3.210E-04  5.853E+00  6.171E+00  2.795E-05  6.173E+00  6.604E+00
  2.700E-01  6.832E+01  9.114E+00  9.665E+00  3.206E-04  5.862E+00  6.183E+00  2.812E-05  6.180E+00  6.617E+00
  2.710E-01  7.959E+01  9.049E+00  9.614E+00  3.225E-04  5.869E+00  6.193E+00  2.838E-05  6.172E+00  6.616E+00
  2.720E-01  9.330E+01  9.046E+00  9.624E+00  3.278E-04  5.878E+00  6.206E+00  2.886E-05  6.163E+00  6.616E+00
  2.730E-01  1.076E+02  9.136E+00  9.727E+00  3.335E-04  5.894E+00  6.227E+00  2.900E-05  6.184E+00  6.649E+00
  2.740E-01  1.182E+02  9.314E+00  9.918E+00  3.411E-04  5.907E+00  6.244E+00  3.104E-05  6.169E+00  6.637E+00
  2.750E-01  1.198E+02  9.565E+00  1.018E+01  2.395E-03  5.718E+00  6.000E+00  8.147E-03  6.473E+00  6.916E+00
  2.760E-01  1.185E+02  9.866E+00  1.050E+01  4.452E-02  6.339E+00  6.736E+00  3.455E-01  8.015E+00  8.738E+00
  2.770E-01  1.595E+02  1.049E+01  1.120E+01  1.429E-01  6.942E+00  7.445E+00  2.070E+00  9.888E+00  1.090E+01
  2.780E-01  2.591E+02  1.150E+01  1.232E+01  2.027E-01  7.294E+00  7.875E+00  4.644E+00  1.165E+01  1.299E+01
  2.790E-01  3.371E+02  1.227E+01  1.319E+01  3.050E-01  7.886E+00  8.610E+00  7.137E+00  1.282E+01  1.461E+01
  2.800E-01  3.578E+02  1.271E+01  1.372E+01  8.456E-01  9.406E+00  1.030E+01  9.819E+00  1.349E+01  1.578E+01
  2.810E-01  3.437E+02  1.286E+01  1.396E+01  2.144E+00  1.038E+01  1.133E+01  1.257E+01  1.408E+01  1.687E+01
  2.820E-01  3.104E+02  1.273E+01  1.390E+01  3.678E+00  1.072E+01  1.168E+01  1.458E+01  1.466E+01  1.793E+01
  2.830E-01  2.671E+02  1.241E+01  1.360E+01  5.135E+00  1.077E+01  1.171E+01  1.556E+01  1.517E+01  1.882E+01
  2.840E-01  2.280E+02  1.206E+01  1.323E+01  7.027E+00  1.080E+01  1.171E+01  1.605E+01  1.552E+01  1.944E+01
  2.850E-01  1.978E+02  1.175E+01  1.287E+01  9.345E+00  1.086E+01  1.177E+01  1.664E+01  1.573E+01  1.995E+01
  2.860E-01  1.746E+02  1.147E+01  1.256E+01  1.142E+01  1.090E+01  1.182E+01  1.774E+01  1.606E+01  2.104E+01
  2.870E-01  1.558E+02  1.126E+01  1.234E+01  1.377E+01  1.101E+01  1.194E+01  1.958E+01  1.679E+01  2.328E+01
  2.880E-01  1.412E+02  1.118E+01  1.229E+01  1.827E+01  1.135E+01  1.233E+01  2.196E+01  1.786E+01  2.625E+01
  2.890E-01  1.316E+02  1.119E+01  1.235E+01  2.677E+01  1.191E+01  1.296E+01  2.450E+01  1.892E+01  2.900E+01
  2.900E-01  1.254E+02  1.118E+01  1.236E+01  3.682E+01  1.235E+01  1.345E+01  2.658E+01  1.974E+01  3.096E+01
  2.910E-01  1.180E+02  1.101E+01  1.218E+01  4.305E+01  1.251E+01  1.361E+01  2.760E+01  2.015E+01  3.195E+01
  2.920E-01  1.084E+02  1.069E+01  1.182E+01  4.439E+01  1.244E+01  1.354E+01  2.777E+01  2.020E+01  3.213E+01
  2.930E-01  9.894E+01  1.032E+01  1.139E+01  4.329E+01  1.227E+01  1.334E+01  2.748E+01  2.001E+01  3.175E+01
  2.940E-01  9.061E+01  9.976E+00  1.098E+01  4.159E+01  1.209E+01  1.312E+01  2.683E+01  1.966E+01  3.099E+01
  2.950E-01  8.369E+01  9.698E+00  1.064E+01  4.028E+01  1.193E+01  1.293E+01  2.598E+01  1.920E+01  2.997E+01
  2.960E-01  7.826E+01  9.505E+00  1.039E+01  4.017E+01  1.183E+01  1.280E+01  2.514E+01  1.871E+01  2.879E+01
  2.970E-01  7.463E+01  9.389E+00  1.024E+01  4.146E+01  1.180E+01  1.275E+01  2.442E+01  1.824E+01  2.758E+01
  2.980E-01  7.230E+01  9.325E+00  1.016E+01  4.356E+01  1.181E+01  1.276E+01  2.377E+01  1.782E+01  2.640E+01
  2.990E-01  7.076E+01  9.290E+00  1.011E+01  4.585E+01  1.185E+01  1.279E+01  2.321E+01  1.744E+01  2.527E+01
  3.000E-01  8.402E+01  9.652E+00  1.053E+01  4.919E+01  1.209E+01  1.308E+01  2.401E+01  1.762E+01  2.499E+01
  3.010E-01  8.252E+01  9.571E+00  1.043E+01  5.079E+01  1.209E+01  1.308E+01  2.388E+01  1.744E+01  2.441E+01
  3.020E-01  8.167E+01  9.501E+00  1.034E+01  5.218E+01  1.209E+01  1.307E+01  2.372E+01  1.724E+01  2.377E+01
  3.030E-01  8.154E+01  9.447E+00  1.026E+01  5.354E+01  1.209E+01  1.307E+01  2.357E+01  1.704E+01  2.312E+01
  3.040E-01  8.203E+01  9.412E+00  1.021E+01  5.496E+01  1.210E+01  1.309E+01  2.346E+01  1.685E+01  2.250E+01
  3.050E-01  8.291E+01  9.392E+00  1.017E+01  5.641E+01  1.212E+01  1.311E+01  2.340E+01  1.669E+01  2.191E+01
  3.060E-01  8.397E+01  9.383E+00  1.015E+01  5.782E+01  1.215E+01  1.314E+01  2.345E+01  1.655E+01  2.137E+01
  3.070E-01  8.515E+01  9.380E+00  1.014E+01  5.903E+01  1.217E+01  1.317E+01  2.361E+01  1.643E+01  2.088E+01
  3.080E-01  8.636E+01  9.379E+00  1.012E+01  5.990E+01  1.219E+01  1.319E+01  2.387E+01  1.634E+01  2.046E+01
  3.090E-01  8.746E+01  9.377E+00  1.011E+01  6.037E+01  1.219E+01  1.320E+01  2.420E+01  1.627E+01  2.010E+01
  3.100E-01  8.840E+01  9.372E+00  1.010E+01  6.050E+01  1.218E+01  1.319E+01  2.458E+01  1.622E+01  1.978E+01
  3.110E-01  8.909E+01  9.365E+00  1.008E+01  6.031E+01  1.216E+01  1.317E+01  2.497E+01  1.619E+01  1.952E+01
  3.120E-01  8.943E+01  9.354E+00  1.007E+01  5.989E+01  1.213E+01  1.314E+01  2.538E+01  1.616E+01  1.931E+01
  3.130E-01  8.945E+01  9.341E+00  1.005E+01  5.935E+01  1.209E+01  1.310E+01  2.578E+01  1.615E+01  1.913E+01
  3.140E-01  8.925E+01  9.327E+00  1.003E+01  5.874E+01  1.205E+01  1.306E+01  2.620E+01  1.615E+01  1.900E+01
  3.150E-01  8.894E+01  9.312E+00  1.001E+01  5.810E+01  1.200E+01  1.301E+01  2.664E+01  1.616E+01  1.889E+01
  3.160E-01  8.851E+01  9.297E+00  9.991E+00  5.745E+01  1.195E+01  1.296E+01  2.712E+01  1.617E+01  1.881E+01
  3.170E-01  8.790E+01  9.283E+00  9.974E+00  5.682E+01  1.191E+01  1.291E+01  2.759E+01  1.618E+01  1.874E+01
  3.180E-01  8.707E+01  9.267E+00  9.957E+00  5.612E+01  1.186E+01  1.286E+01  2.806E+01  1.620E+01  1.870E+01
  3.190E-01  8.603E+01  9.250E+00  9.938E+00  5.533E+01  1.181E+01  1.281E+01  2.852E+01  1.622E+01  1.866E+01
  3.200E-01  8.480E+01  9.228E+00  9.914E+00  5.445E+01  1.177E+01  1.276E+01  2.899E+01  1.624E+01  1.864E+01
  3.210E-01  8.333E+01  9.204E+00  9.889E+00  5.343E+01  1.172E+01  1.271E+01  2.943E+01  1.625E+01  1.863E+01
  3.220E-01  8.162E+01  9.178E+00  9.862E+00  5.228E+01  1.166E+01  1.265E+01  2.985E+01  1.627E+01  1.862E+01
  3.230E-01  7.965E+01  9.152E+00  9.836E+00  5.107E+01  1.161E+01  1.259E+01  3.023E+01  1.629E+01  1.862E+01
  3.240E-01  7.737E+01  9.125E+00  9.811E+00  4.986E+01  1.156E+01  1.253E+01  3.058E+01  1.630E+01  1.861E+01
  3.250E-01  7.493E+01  9.098E+00  9.787E+00  4.874E+01  1.151E+01  1.248E+01  3.094E+01  1.632E+01  1.861E+01
  3.260E-01  7.260E+01  9.073E+00  9.765E+00  4.777E+01  1.146E+01  1.243E+01  3.129E+01  1.633E+01  1.861E+01
  3.270E-01  7.048E+01  9.053E+00  9.750E+00  4.698E+01  1.142E+01  1.238E+01  3.162E+01  1.633E+01  1.860E+01
  3.280E-01  6.854E+01  9.038E+00  9.740E+00  4.644E+01  1.139E+01  1.234E+01  3.188E+01  1.634E+01  1.859E+01
  3.290E-01  6.673E+01  9.028E+00  9.736E+00  4.617E+01  1.137E+01  1.232E+01  3.205E+01  1.633E+01  1.858E+01
  3.300E-01  6.516E+01  9.023E+00  9.737E+00  4.622E+01  1.136E+01  1.230E+01  3.217E+01  1.633E+01  1.857E+01
  3.310E-01  6.383E+01  9.022E+00  9.741E+00  4.656E+01  1.137E+01  1.230E+01  3.229E+01  1.633E+01  1.856E+01
  3.320E-01  6.278E+01  9.025E+00  9.749E+00  4.713E+01  1.138E+01  1.232E+01  3.243E+01  1.633E+01  1.855E+01
  3.330E-01  6.205E+01  9.033E+00  9.761E+00  4.781E+01  1.140E+01  1.234E+01  3.257E+01  1.633E+01  1.854E+01
  3.340E-01  6.166E+01  9.046E+00  9.777E+00  4.854E+01  1.143E+01  1.237E+01  3.272E+01  1.633E+01  1.853E+01
  3.350E-01  6.152E+01  9.063E+00  9.798E+00  4.937E+01  1.147E+01  1.241E+01  3.288E+01  1.633E+01  1.852E+01
  3.360E-01  6.142E+01  9.082E+00  9.821E+00  5.022E+01  1.150E+01  1.245E+01  3.300E+01  1.633E+01  1.852E+01
  3.370E-01  6.138E+01  9.101E+00  9.844E+00  5.109E+01  1.154E+01  1.249E+01  3.311E+01  1.633E+01  1.851E+01
  3.380E-01  6.144E+01  9.118E+00  9.864E+00  5.197E+01  1.158E+01  1.253E+01  3.325E+01  1.633E+01  1.850E+01
  3.390E-01  6.158E+01  9.136E+00  9.884E+00  5.279E+01  1.162E+01  1.257E+01  3.342E+01  1.634E+01  1.850E+01
  3.400E-01  6.178E+01  9.154E+00  9.906E+00  5.351E+01  1.165E+01  1.261E+01  3.358E+01  1.634E+01  1.850E+01
  3.410E-01  6.204E+01  9.175E+00  9.929E+00  5.411E+01  1.168E+01  1.265E+01  3.370E+01  1.635E+01  1.851E+01
  3.420E-01  6.235E+01  9.195E+00  9.952E+00  5.469E+01  1.171E+01  1.268E+01  3.382E+01  1.635E+01  1.851E+01
  3.430E-01  6.263E+01  9.214E+00  9.974E+00  5.530E+01  1.174E+01  1.271E+01  3.396E+01  1.635E+01  1.850E+01
  3.440E-01  6.288E+01  9.234E+00  9.997E+00  5.592E+01  1.176E+01  1.274E+01  3.409E+01  1.636E+01  1.851E+01
  3.450E-01  6.323E+01  9.255E+00  1.002E+01  5.652E+01  1.179E+01  1.277E+01  3.425E+01  1.637E+01  1.851E+01
  3.460E-01  6.361E+01  9.279E+00  1.005E+01  5.703E+01  1.182E+01  1.280E+01  3.437E+01  1.637E+01  1.852E+01
  3.470E-01  6.399E+01  9.305E+00  1.008E+01  5.754E+01  1.184E+01  1.283E+01  3.446E+01  1.638E+01  1.853E+01
  3.480E-01  6.440E+01  9.332E+00  1.011E+01  5.812E+01  1.187E+01  1.286E+01  3.456E+01  1.638E+01  1.854E+01
  3.490E-01  6.476E+01  9.359E+00  1.014E+01  5.870E+01  1.190E+01  1.289E+01  3.466E+01  1.639E+01  1.855E+01
  3.500E-01  6.507E+01  9.385E+00  1.017E+01  5.921E+01  1.192E+01  1.292E+01  3.476E+01  1.640E+01  1.856E+01
  3.510E-01  6.542E+01  9.411E+00  1.020E+01  5.970E+01  1.195E+01  1.294E+01  3.490E+01  1.641E+01  1.857E+01
  3.520E-01  6.581E+01  9.436E+00  1.023E+01  6.014E+01  1.197E+01  1.297E+01  3.505E+01  1.642E+01  1.858E+01
  3.530E-01  6.614E+01  9.461E+00  1.026E+01  6.049E+01  1.199E+01  1.299E+01  3.515E+01  1.643E+01  1.859E+01
  3.540E-01  6.640E+01  9.484E+00  1.029E+01  6.081E+01  1.201E+01  1.301E+01  3.524E+01  1.644E+01  1.860E+01
  3.550E-01  6.650E+01  9.505E+00  1.031E+01  6.111E+01  1.202E+01  1.303E+01  3.529E+01  1.644E+01  1.860E+01
  3.560E-01  6.656E+01  9.526E+00  1.034E+01  6.141E+01  1.204E+01  1.305E+01  3.534E+01  1.645E+01  1.861E+01
  3.570E-01  6.674E+01  9.548E+00  1.036E+01  6.177E+01  1.206E+01  1.307E+01  3.544E+01  1.646E+01  1.862E+01
  3.580E-01  6.702E+01  9.573E+00  1.039E+01  6.216E+01  1.208E+01  1.309E+01  3.556E+01  1.647E+01  1.863E+01
  3.590E-01  6.735E+01  9.600E+00  1.042E+01  6.258E+01  1.210E+01  1.312E+01  3.567E+01  1.648E+01  1.865E+01
  3.600E-01  6.769E+01  9.627E+00  1.045E+01  6.302E+01  1.212E+01  1.314E+01  3.577E+01  1.649E+01  1.866E+01
  3.610E-01  6.799E+01  9.654E+00  1.048E+01  6.341E+01  1.214E+01  1.316E+01  3.584E+01  1.650E+01  1.867E+01
  3.620E-01  6.831E+01  9.683E+00  1.052E+01  6.383E+01  1.217E+01  1.319E+01  3.593E+01  1.651E+01  1.868E+01
  3.630E-01  6.871E+01  9.714E+00  1.055E+01  6.429E+01  1.219E+01  1.322E+01  3.605E+01  1.653E+01  1.870E+01
  3.640E-01  6.914E+01  9.746E+00  1.059E+01  6.471E+01  1.222E+01  1.325E+01  3.614E+01  1.654E+01  1.872E+01
  3.650E-01  6.938E+01  9.777E+00  1.063E+01  6.493E+01  1.224E+01  1.327E+01  3.611E+01  1.655E+01  1.874E+01
  3.660E-01  6.964E+01  9.808E+00  1.066E+01  6.527E+01  1.226E+01  1.330E+01  3.611E+01  1.656E+01  1.875E+01
  3.670E-01  7.000E+01  9.838E+00  1.070E+01  6.577E+01  1.229E+01  1.333E+01  3.618E+01  1.657E+01  1.876E+01
  3.680E-01  7.035E+01  9.866E+00  1.073E+01  6.627E+01  1.231E+01  1.335E+01  3.627E+01  1.658E+01  1.877E+01
  3.690E-01  7.065E+01  9.893E+00  1.076E+01  6.662E+01  1.233E+01  1.338E+01  3.635E+01  1.659E+01  1.879E+01
  3.700E-01  7.091E+01  9.917E+00  1.079E+01  6.686E+01  1.235E+01  1.340E+01  3.641E+01  1.660E+01  1.880E+01
  3.710E-01  7.116E+01  9.941E+00  1.082E+01  6.706E+01  1.237E+01  1.342E+01  3.647E+01  1.661E+01  1.881E+01
  3.720E-01  7.134E+01  9.966E+00  1.085E+01  6.723E+01  1.239E+01  1.344E+01  3.648E+01  1.662E+01  1.883E+01
  3.730E-01  7.155E+01  9.992E+00  1.088E+01  6.750E+01  1.241E+01  1.346E+01  3.651E+01  1.663E+01  1.884E+01
  3.740E-01  7.187E+01  1.002E+01  1.091E+01  6.794E+01  1.243E+01  1.348E+01  3.659E+01  1.665E+01  1.886E+01
  3.750E-01  7.231E+01  1.005E+01  1.095E+01  6.851E+01  1.245E+01  1.351E+01  3.672E+01  1.666E+01  1.888E+01
  3.760E-01  7.294E+01  1.008E+01  1.098E+01  6.916E+01  1.248E+01  1.354E+01  3.692E+01  1.668E+01  1.890E+01
  3.770E-01  7.358E+01  1.012E+01  1.102E+01  6.972E+01  1.250E+01  1.357E+01  3.710E+01  1.669E+01  1.892E+01
  3.780E-01  7.412E+01  1.015E+01  1.106E+01  7.019E+01  1.253E+01  1.360E+01  3.723E+01  1.671E+01  1.893E+01
  3.790E-01  7.448E+01  1.018E+01  1.109E+01  7.054E+01  1.255E+01  1.362E+01  3.730E+01  1.672E+01  1.895E+01
  3.800E-01  7.477E+01  1.021E+01  1.113E+01  7.082E+01  1.258E+01  1.365E+01  3.733E+01  1.674E+01  1.897E+01
  3.810E-01  7.508E+01  1.024E+01  1.116E+01  7.112E+01  1.260E+01  1.368E+01  3.737E+01  1.676E+01  1.899E+01
  3.820E-01  7.548E+01  1.026E+01  1.119E+01  7.150E+01  1.262E+01  1.370E+01  3.744E+01  1.677E+01  1.901E+01
  3.830E-01  7.587E+01  1.029E+01  1.122E+01  7.189E+01  1.265E+01  1.373E+01  3.749E+01  1.678E+01  1.903E+01
  3.840E-01  7.615E+01  1.032E+01  1.126E+01  7.220E+01  1.267E+01  1.376E+01  3.751E+01  1.679E+01  1.905E+01
  3.850E-01  7.639E+01  1.035E+01  1.129E+01  7.250E+01  1.269E+01  1.378E+01  3.755E+01  1.680E+01  1.906E+01
  3.860E-01  7.682E+01  1.037E+01  1.132E+01  7.299E+01  1.271E+01  1.381E+01  3.773E+01  1.682E+01  1.908E+01
  3.870E-01  7.718E+01  1.040E+01  1.135E+01  7.337E+01  1.273E+01  1.383E+01  3.789E+01  1.683E+01  1.910E+01
  3.880E-01  7.735E+01  1.042E+01  1.137E+01  7.351E+01  1.275E+01  1.385E+01  3.797E+01  1.685E+01  1.912E+01
  3.890E-01  7.734E+01  1.045E+01  1.140E+01  7.346E+01  1.277E+01  1.387E+01  3.797E+01  1.686E+01  1.913E+01
  3.900E-01  7.733E+01  1.047E+01  1.142E+01  7.346E+01  1.278E+01  1.389E+01  3.797E+01  1.688E+01  1.915E+01
