--------------------------------------------------------------------------------------------------------------------
Run:              gra6e12n20_ at radius R =  500.00000 km (Liebendoerfer et al. 2001, (astro-ph/0103024)
#time slices, #energy groups
   270            12
--------------------------------------------------------------------------------------------------------------------
 t:  time after bounce [s]
 E:  group energy [MeV]
 dE: group size [MeV]
 Lx: number luminosity/dE [1/MeV/s]
     Lx = 4piR^2*lapsefunction * 4pic E^2/(hc)^3 * Gx
     Gx = first angular moment of neutrino
          distribution function for comoving observers
 Ex: group energy at infinity [MeV]
 x:  e    ... electron neutrino
     ebar ... electron anti neutrino
     m    ... mu or tau neutrino
     mbar ... mu or tau anti neutrino
 total luminosities at infinity:
 number = sum_{groups} Lx*dE
 energy = sum_{groups} Lx*Ex*dE
        ~ sum_{groups} Lx*E*dE
--------------------------------------------------------------------------------------------------------------------
t               E         dE        Le        Lebar     Lm        Lmbar     Ee        Eebar     Em        Embar
 0.168149735E+00 0.207E+03 0.761E+02 0.303E+50 0.323E+50 0.667E+51 0.798E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.168149735E+00 0.300E+03 0.110E+03 0.311E+49 0.148E+49 0.144E+51 0.175E+51 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.168932738E+00 0.500E+01 0.184E+01 0.209E+57 0.104E+57 0.416E+56 0.402E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.168932738E+00 0.725E+01 0.267E+01 0.227E+57 0.134E+57 0.442E+56 0.428E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.168932738E+00 0.105E+02 0.387E+01 0.218E+57 0.161E+57 0.505E+56 0.493E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.168932738E+00 0.153E+02 0.562E+01 0.132E+57 0.127E+57 0.454E+56 0.449E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.168932738E+00 0.222E+02 0.815E+01 0.445E+56 0.550E+56 0.290E+56 0.293E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.168932738E+00 0.322E+02 0.118E+02 0.790E+55 0.117E+56 0.117E+56 0.122E+56 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.168932738E+00 0.467E+02 0.172E+02 0.882E+54 0.143E+55 0.279E+55 0.302E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.168932738E+00 0.677E+02 0.249E+02 0.756E+53 0.127E+54 0.428E+54 0.478E+54 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.168932738E+00 0.982E+02 0.361E+02 0.566E+52 0.928E+52 0.508E+53 0.585E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.168932738E+00 0.143E+03 0.524E+02 0.407E+51 0.595E+51 0.555E+52 0.654E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.168932738E+00 0.207E+03 0.761E+02 0.309E+50 0.328E+50 0.676E+51 0.809E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.168932738E+00 0.300E+03 0.110E+03 0.314E+49 0.150E+49 0.145E+51 0.176E+51 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.169714587E+00 0.500E+01 0.184E+01 0.209E+57 0.104E+57 0.415E+56 0.401E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.169714587E+00 0.725E+01 0.267E+01 0.227E+57 0.134E+57 0.441E+56 0.427E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.169714587E+00 0.105E+02 0.387E+01 0.218E+57 0.161E+57 0.504E+56 0.492E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.169714587E+00 0.153E+02 0.562E+01 0.132E+57 0.127E+57 0.453E+56 0.449E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.169714587E+00 0.222E+02 0.815E+01 0.448E+56 0.551E+56 0.290E+56 0.293E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.169714587E+00 0.322E+02 0.118E+02 0.797E+55 0.118E+56 0.117E+56 0.122E+56 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.169714587E+00 0.467E+02 0.172E+02 0.892E+54 0.144E+55 0.280E+55 0.302E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.169714587E+00 0.677E+02 0.249E+02 0.766E+53 0.128E+54 0.429E+54 0.479E+54 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.169714587E+00 0.982E+02 0.361E+02 0.574E+52 0.937E+52 0.510E+53 0.586E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.169714587E+00 0.143E+03 0.524E+02 0.412E+51 0.601E+51 0.558E+52 0.657E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.169714587E+00 0.207E+03 0.761E+02 0.313E+50 0.332E+50 0.680E+51 0.814E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.169714587E+00 0.300E+03 0.110E+03 0.318E+49 0.152E+49 0.145E+51 0.177E+51 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.170488349E+00 0.500E+01 0.184E+01 0.208E+57 0.104E+57 0.414E+56 0.400E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.170488349E+00 0.725E+01 0.267E+01 0.226E+57 0.134E+57 0.440E+56 0.426E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.170488349E+00 0.105E+02 0.387E+01 0.217E+57 0.160E+57 0.502E+56 0.491E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.170488349E+00 0.153E+02 0.562E+01 0.133E+57 0.127E+57 0.452E+56 0.448E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.170488349E+00 0.222E+02 0.815E+01 0.450E+56 0.553E+56 0.289E+56 0.292E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.170488349E+00 0.322E+02 0.118E+02 0.805E+55 0.118E+56 0.117E+56 0.122E+56 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.170488349E+00 0.467E+02 0.172E+02 0.903E+54 0.145E+55 0.280E+55 0.302E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.170488349E+00 0.677E+02 0.249E+02 0.777E+53 0.129E+54 0.430E+54 0.480E+54 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.170488349E+00 0.982E+02 0.361E+02 0.583E+52 0.948E+52 0.512E+53 0.589E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.170488349E+00 0.143E+03 0.524E+02 0.419E+51 0.609E+51 0.560E+52 0.660E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.170488349E+00 0.207E+03 0.761E+02 0.318E+50 0.336E+50 0.683E+51 0.818E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.170488349E+00 0.300E+03 0.110E+03 0.323E+49 0.154E+49 0.146E+51 0.178E+51 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.171268549E+00 0.500E+01 0.184E+01 0.207E+57 0.103E+57 0.414E+56 0.400E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.171268549E+00 0.725E+01 0.267E+01 0.225E+57 0.133E+57 0.439E+56 0.425E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.171268549E+00 0.105E+02 0.387E+01 0.217E+57 0.160E+57 0.501E+56 0.490E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.171268549E+00 0.153E+02 0.562E+01 0.133E+57 0.127E+57 0.451E+56 0.447E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.171268549E+00 0.222E+02 0.815E+01 0.452E+56 0.554E+56 0.289E+56 0.292E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.171268549E+00 0.322E+02 0.118E+02 0.812E+55 0.119E+56 0.117E+56 0.122E+56 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.171268549E+00 0.467E+02 0.172E+02 0.914E+54 0.146E+55 0.280E+55 0.302E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.171268549E+00 0.677E+02 0.249E+02 0.788E+53 0.130E+54 0.431E+54 0.481E+54 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.171268549E+00 0.982E+02 0.361E+02 0.593E+52 0.960E+52 0.515E+53 0.591E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.171268549E+00 0.143E+03 0.524E+02 0.427E+51 0.617E+51 0.564E+52 0.664E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.171268549E+00 0.207E+03 0.761E+02 0.324E+50 0.341E+50 0.687E+51 0.823E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.171268549E+00 0.300E+03 0.110E+03 0.327E+49 0.156E+49 0.146E+51 0.178E+51 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.172035466E+00 0.500E+01 0.184E+01 0.206E+57 0.103E+57 0.414E+56 0.400E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.172035466E+00 0.725E+01 0.267E+01 0.224E+57 0.133E+57 0.439E+56 0.425E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.172035466E+00 0.105E+02 0.387E+01 0.217E+57 0.160E+57 0.501E+56 0.490E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.172035466E+00 0.153E+02 0.562E+01 0.133E+57 0.127E+57 0.451E+56 0.447E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.172035466E+00 0.222E+02 0.815E+01 0.455E+56 0.555E+56 0.289E+56 0.292E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.172035466E+00 0.322E+02 0.118E+02 0.819E+55 0.120E+56 0.117E+56 0.122E+56 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.172035466E+00 0.467E+02 0.172E+02 0.924E+54 0.147E+55 0.281E+55 0.303E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.172035466E+00 0.677E+02 0.249E+02 0.799E+53 0.132E+54 0.433E+54 0.483E+54 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.172035466E+00 0.982E+02 0.361E+02 0.601E+52 0.970E+52 0.517E+53 0.594E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.172035466E+00 0.143E+03 0.524E+02 0.433E+51 0.624E+51 0.567E+52 0.667E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.172035466E+00 0.207E+03 0.761E+02 0.329E+50 0.345E+50 0.691E+51 0.828E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.172035466E+00 0.300E+03 0.110E+03 0.331E+49 0.158E+49 0.146E+51 0.178E+51 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.172805161E+00 0.500E+01 0.184E+01 0.206E+57 0.103E+57 0.417E+56 0.403E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.172805161E+00 0.725E+01 0.267E+01 0.224E+57 0.133E+57 0.444E+56 0.430E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.172805161E+00 0.105E+02 0.387E+01 0.216E+57 0.160E+57 0.508E+56 0.496E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.172805161E+00 0.153E+02 0.562E+01 0.133E+57 0.127E+57 0.458E+56 0.454E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.172805161E+00 0.222E+02 0.815E+01 0.457E+56 0.557E+56 0.294E+56 0.297E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.172805161E+00 0.322E+02 0.118E+02 0.827E+55 0.120E+56 0.119E+56 0.124E+56 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.172805161E+00 0.467E+02 0.172E+02 0.937E+54 0.149E+55 0.285E+55 0.307E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.172805161E+00 0.677E+02 0.249E+02 0.812E+53 0.133E+54 0.439E+54 0.490E+54 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.172805161E+00 0.982E+02 0.361E+02 0.613E+52 0.986E+52 0.525E+53 0.602E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.172805161E+00 0.143E+03 0.524E+02 0.443E+51 0.635E+51 0.576E+52 0.677E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.172805161E+00 0.207E+03 0.761E+02 0.336E+50 0.351E+50 0.701E+51 0.839E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.172805161E+00 0.300E+03 0.110E+03 0.336E+49 0.160E+49 0.148E+51 0.180E+51 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.173578965E+00 0.500E+01 0.184E+01 0.205E+57 0.103E+57 0.417E+56 0.403E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.173578965E+00 0.725E+01 0.267E+01 0.223E+57 0.133E+57 0.444E+56 0.430E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.173578965E+00 0.105E+02 0.387E+01 0.216E+57 0.160E+57 0.510E+56 0.498E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.173578965E+00 0.153E+02 0.562E+01 0.133E+57 0.127E+57 0.461E+56 0.456E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.173578965E+00 0.222E+02 0.815E+01 0.459E+56 0.559E+56 0.296E+56 0.300E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.173578965E+00 0.322E+02 0.118E+02 0.835E+55 0.121E+56 0.121E+56 0.126E+56 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.173578965E+00 0.467E+02 0.172E+02 0.949E+54 0.150E+55 0.290E+55 0.313E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.173578965E+00 0.677E+02 0.249E+02 0.825E+53 0.135E+54 0.448E+54 0.500E+54 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.173578965E+00 0.982E+02 0.361E+02 0.625E+52 0.100E+53 0.535E+53 0.614E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.173578965E+00 0.143E+03 0.524E+02 0.452E+51 0.646E+51 0.585E+52 0.687E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.173578965E+00 0.207E+03 0.761E+02 0.342E+50 0.357E+50 0.706E+51 0.845E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.173578965E+00 0.300E+03 0.110E+03 0.341E+49 0.163E+49 0.147E+51 0.179E+51 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.174342448E+00 0.500E+01 0.184E+01 0.205E+57 0.103E+57 0.416E+56 0.402E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.174342448E+00 0.725E+01 0.267E+01 0.222E+57 0.133E+57 0.443E+56 0.429E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.174342448E+00 0.105E+02 0.387E+01 0.216E+57 0.160E+57 0.509E+56 0.497E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.174342448E+00 0.153E+02 0.562E+01 0.133E+57 0.127E+57 0.460E+56 0.455E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.174342448E+00 0.222E+02 0.815E+01 0.461E+56 0.561E+56 0.296E+56 0.300E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.174342448E+00 0.322E+02 0.118E+02 0.842E+55 0.122E+56 0.121E+56 0.126E+56 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.174342448E+00 0.467E+02 0.172E+02 0.959E+54 0.152E+55 0.292E+55 0.316E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.174342448E+00 0.677E+02 0.249E+02 0.837E+53 0.137E+54 0.453E+54 0.505E+54 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.174342448E+00 0.982E+02 0.361E+02 0.635E+52 0.101E+53 0.542E+53 0.622E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.174342448E+00 0.143E+03 0.524E+02 0.459E+51 0.655E+51 0.590E+52 0.694E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.174342448E+00 0.207E+03 0.761E+02 0.348E+50 0.362E+50 0.708E+51 0.847E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.174342448E+00 0.300E+03 0.110E+03 0.346E+49 0.165E+49 0.147E+51 0.178E+51 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.175108727E+00 0.500E+01 0.184E+01 0.204E+57 0.103E+57 0.416E+56 0.401E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.175108727E+00 0.725E+01 0.267E+01 0.222E+57 0.132E+57 0.442E+56 0.428E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.175108727E+00 0.105E+02 0.387E+01 0.215E+57 0.159E+57 0.507E+56 0.495E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.175108727E+00 0.153E+02 0.562E+01 0.134E+57 0.127E+57 0.459E+56 0.454E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.175108727E+00 0.222E+02 0.815E+01 0.464E+56 0.563E+56 0.296E+56 0.299E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.175108727E+00 0.322E+02 0.118E+02 0.849E+55 0.123E+56 0.121E+56 0.126E+56 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.175108727E+00 0.467E+02 0.172E+02 0.972E+54 0.153E+55 0.293E+55 0.317E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.175108727E+00 0.677E+02 0.249E+02 0.850E+53 0.139E+54 0.457E+54 0.509E+54 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.175108727E+00 0.982E+02 0.361E+02 0.648E+52 0.103E+53 0.549E+53 0.630E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.175108727E+00 0.143E+03 0.524E+02 0.470E+51 0.669E+51 0.600E+52 0.706E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.175108727E+00 0.207E+03 0.761E+02 0.357E+50 0.371E+50 0.719E+51 0.862E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.175108727E+00 0.300E+03 0.110E+03 0.354E+49 0.169E+49 0.148E+51 0.180E+51 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.176042618E+00 0.500E+01 0.184E+01 0.203E+57 0.102E+57 0.414E+56 0.399E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.176042618E+00 0.725E+01 0.267E+01 0.221E+57 0.132E+57 0.439E+56 0.426E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.176042618E+00 0.105E+02 0.387E+01 0.214E+57 0.159E+57 0.504E+56 0.492E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.176042618E+00 0.153E+02 0.562E+01 0.133E+57 0.127E+57 0.456E+56 0.451E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.176042618E+00 0.222E+02 0.815E+01 0.465E+56 0.562E+56 0.294E+56 0.297E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.176042618E+00 0.322E+02 0.118E+02 0.853E+55 0.123E+56 0.121E+56 0.126E+56 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.176042618E+00 0.467E+02 0.172E+02 0.975E+54 0.154E+55 0.292E+55 0.315E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.176042618E+00 0.677E+02 0.249E+02 0.853E+53 0.139E+54 0.456E+54 0.508E+54 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.176042618E+00 0.982E+02 0.361E+02 0.650E+52 0.103E+53 0.549E+53 0.631E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.176042618E+00 0.143E+03 0.524E+02 0.474E+51 0.671E+51 0.602E+52 0.709E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.176042618E+00 0.207E+03 0.761E+02 0.362E+50 0.374E+50 0.722E+51 0.866E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.176042618E+00 0.300E+03 0.110E+03 0.361E+49 0.171E+49 0.148E+51 0.180E+51 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.176806075E+00 0.500E+01 0.184E+01 0.203E+57 0.103E+57 0.414E+56 0.399E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.176806075E+00 0.725E+01 0.267E+01 0.220E+57 0.132E+57 0.439E+56 0.425E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.176806075E+00 0.105E+02 0.387E+01 0.215E+57 0.159E+57 0.504E+56 0.492E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.176806075E+00 0.153E+02 0.562E+01 0.134E+57 0.127E+57 0.455E+56 0.451E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.176806075E+00 0.222E+02 0.815E+01 0.470E+56 0.566E+56 0.294E+56 0.297E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.176806075E+00 0.322E+02 0.118E+02 0.870E+55 0.125E+56 0.121E+56 0.126E+56 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.176806075E+00 0.467E+02 0.172E+02 0.100E+55 0.157E+55 0.294E+55 0.317E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.176806075E+00 0.677E+02 0.249E+02 0.884E+53 0.143E+54 0.461E+54 0.514E+54 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.176806075E+00 0.982E+02 0.361E+02 0.676E+52 0.107E+53 0.556E+53 0.638E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.176806075E+00 0.143E+03 0.524E+02 0.490E+51 0.693E+51 0.607E+52 0.714E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.176806075E+00 0.207E+03 0.761E+02 0.371E+50 0.383E+50 0.719E+51 0.862E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.176806075E+00 0.300E+03 0.110E+03 0.368E+49 0.175E+49 0.145E+51 0.177E+51 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.177573831E+00 0.500E+01 0.184E+01 0.202E+57 0.102E+57 0.414E+56 0.399E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.177573831E+00 0.725E+01 0.267E+01 0.220E+57 0.131E+57 0.438E+56 0.425E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.177573831E+00 0.105E+02 0.387E+01 0.215E+57 0.159E+57 0.503E+56 0.491E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.177573831E+00 0.153E+02 0.562E+01 0.135E+57 0.127E+57 0.455E+56 0.450E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.177573831E+00 0.222E+02 0.815E+01 0.474E+56 0.569E+56 0.293E+56 0.297E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.177573831E+00 0.322E+02 0.118E+02 0.880E+55 0.126E+56 0.121E+56 0.126E+56 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.177573831E+00 0.467E+02 0.172E+02 0.102E+55 0.159E+55 0.294E+55 0.317E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.177573831E+00 0.677E+02 0.249E+02 0.894E+53 0.144E+54 0.460E+54 0.513E+54 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.177573831E+00 0.982E+02 0.361E+02 0.681E+52 0.107E+53 0.555E+53 0.637E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.177573831E+00 0.143E+03 0.524E+02 0.493E+51 0.693E+51 0.604E+52 0.711E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.177573831E+00 0.207E+03 0.761E+02 0.373E+50 0.383E+50 0.712E+51 0.855E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.177573831E+00 0.300E+03 0.110E+03 0.371E+49 0.175E+49 0.143E+51 0.174E+51 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.178331352E+00 0.500E+01 0.184E+01 0.202E+57 0.102E+57 0.413E+56 0.398E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.178331352E+00 0.725E+01 0.267E+01 0.219E+57 0.131E+57 0.437E+56 0.423E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.178331352E+00 0.105E+02 0.387E+01 0.214E+57 0.158E+57 0.501E+56 0.489E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.178331352E+00 0.153E+02 0.562E+01 0.134E+57 0.127E+57 0.453E+56 0.449E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.178331352E+00 0.222E+02 0.815E+01 0.474E+56 0.568E+56 0.293E+56 0.296E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.178331352E+00 0.322E+02 0.118E+02 0.882E+55 0.126E+56 0.120E+56 0.125E+56 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.178331352E+00 0.467E+02 0.172E+02 0.102E+55 0.159E+55 0.294E+55 0.317E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.178331352E+00 0.677E+02 0.249E+02 0.898E+53 0.144E+54 0.460E+54 0.513E+54 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.178331352E+00 0.982E+02 0.361E+02 0.686E+52 0.108E+53 0.556E+53 0.638E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.178331352E+00 0.143E+03 0.524E+02 0.497E+51 0.697E+51 0.604E+52 0.712E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.178331352E+00 0.207E+03 0.761E+02 0.377E+50 0.385E+50 0.711E+51 0.853E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.178331352E+00 0.300E+03 0.110E+03 0.375E+49 0.176E+49 0.141E+51 0.172E+51 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.179092360E+00 0.500E+01 0.184E+01 0.201E+57 0.102E+57 0.412E+56 0.398E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.179092360E+00 0.725E+01 0.267E+01 0.219E+57 0.131E+57 0.436E+56 0.423E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.179092360E+00 0.105E+02 0.387E+01 0.214E+57 0.158E+57 0.500E+56 0.488E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.179092360E+00 0.153E+02 0.562E+01 0.134E+57 0.126E+57 0.452E+56 0.448E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.179092360E+00 0.222E+02 0.815E+01 0.475E+56 0.568E+56 0.292E+56 0.295E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.179092360E+00 0.322E+02 0.118E+02 0.887E+55 0.126E+56 0.120E+56 0.125E+56 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.179092360E+00 0.467E+02 0.172E+02 0.103E+55 0.160E+55 0.294E+55 0.317E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
